date,open,high,low,close,volume
2019-06-25,233000,235000,229500,229500,147894
2019-06-24,232000,233000,228000,229500,212733
2019-06-21,235500,237000,232000,233000,209404
2019-06-20,235000,237500,234500,237500,141762
2019-06-19,236000,238500,231500,234500,241991
2019-06-18,234000,236000,232500,233500,183144
2019-06-17,236000,237500,234500,236000,136958
2019-06-14,237000,239500,234000,236500,187333
2019-06-13,233000,238500,233000,238500,306218
2019-06-12,236000,236500,231500,234000,197685
2019-06-11,237500,239000,228000,237000,469713
2019-06-10,232500,235000,231000,235000,242648
2019-06-07,229000,231000,226000,230000,375832
2019-06-05,230000,232500,223500,225000,212532
2019-06-04,225000,229500,222000,228500,329844
2019-06-03,217000,225000,216500,225000,276974
2019-05-31,214500,219000,212500,218500,273273
2019-05-30,208000,215000,207500,213500,452930
2019-05-29,206500,208000,201500,203500,367761
2019-05-28,208000,213500,205500,208500,628907
2019-05-27,214500,219000,213500,216000,119234
2019-05-24,214500,218000,213000,215500,232780
2019-05-23,214000,215500,210500,215000,171103
2019-05-22,211000,214000,209500,213000,140341
2019-05-21,207000,213000,207000,210000,252512
2019-05-20,215000,217000,208000,208000,231142
2019-05-17,217000,220500,214500,215000,161360
2019-05-16,221000,221500,215500,216000,212412
2019-05-15,214500,222500,213500,221000,284353
2019-05-14,215500,218000,212500,213500,417105
2019-05-13,218500,224000,216500,219000,191178
2019-05-10,222500,225000,215000,221500,389312
2019-05-09,236500,238000,222000,222000,725606
2019-05-08,236000,239000,235000,239000,195769
2019-05-07,235500,239500,235000,239000,262252
2019-05-03,236500,239000,236000,239000,196099
2019-05-02,235000,238500,234500,238000,290038
2019-04-30,234000,237000,231500,236500,241833
2019-04-29,228000,234000,228000,234000,179456
2019-04-26,229500,230000,226500,229000,250366
2019-04-25,226000,232000,226000,230000,214129
2019-04-24,227000,229500,223000,228500,361216
2019-04-23,231500,234000,230000,230000,257817
2019-04-22,230000,234500,229500,233000,176618
2019-04-19,230500,231000,228000,229500,151938
2019-04-18,232000,235000,226500,227500,288102
2019-04-17,228000,231000,227000,230500,206418
2019-04-16,228000,229000,226000,228000,159614
2019-04-15,229500,230000,225000,228000,238374
2019-04-12,226000,229500,225000,229000,312544
2019-04-11,222000,226500,221500,226500,465869
2019-04-10,219000,221500,218000,220500,249980
2019-04-09,222500,223500,220000,220000,364801
2019-04-08,220000,220500,217500,218500,147734
