date,open,high,low,close,volume
2019-06-25,102500,104500,102000,104500,36170
2019-06-24,103500,103500,102000,102500,35945
2019-06-21,103500,104000,102500,103000,71853
2019-06-20,104000,104000,102000,103500,85231
2019-06-19,103500,103500,102500,103500,42390
2019-06-18,102500,103500,102000,102500,40772
2019-06-17,103000,104500,102500,103000,33357
2019-06-14,102500,104500,102000,102500,44839
2019-06-13,103500,104000,101000,102500,163887
2019-06-12,104000,104500,103000,103500,42634
2019-06-11,103000,104500,102000,103500,58037
2019-06-10,101500,103000,101500,102500,57130
2019-06-07,101500,102500,100500,101000,60843
2019-06-05,101000,102000,100000,101500,42464
2019-06-04,102000,102500,100000,100000,58124
2019-06-03,101500,102000,100000,101500,61871
2019-05-31,100500,101500,99100,101500,55496
2019-05-30,101000,101500,99900,100500,38583
2019-05-29,101000,101500,99800,100500,63514
2019-05-28,101000,102500,100500,101000,96964
2019-05-27,100500,101000,99700,100500,41746
2019-05-24,99900,101500,99800,100500,48221
2019-05-23,101000,102000,99800,100000,90766
2019-05-22,104000,104000,99800,101000,119856
2019-05-21,103500,104500,103000,104000,49726
2019-05-20,104000,105000,103000,103500,29161
2019-05-17,105500,106500,103000,103500,58535
2019-05-16,107000,107500,104000,105000,64234
2019-05-15,107000,107500,105000,107000,68937
2019-05-14,107500,108000,105000,106500,92820
2019-05-13,110500,110500,107500,108500,70847
2019-05-10,113000,114500,110000,111500,86072
2019-05-09,117000,117000,113000,113000,116012
2019-05-08,116500,117000,115000,116500,52805
2019-05-07,118500,119500,117000,117500,44453
2019-05-03,121000,122000,119500,120000,35240
2019-05-02,118500,122000,118000,121000,56723
2019-04-30,122000,123000,119000,119500,94118
2019-04-29,119000,119500,117000,119500,33516
2019-04-26,118500,119500,117000,119000,43749
2019-04-25,121000,121000,118500,119000,36046
2019-04-24,122500,122500,119500,120000,63486
2019-04-23,122500,123500,120500,121500,54997
2019-04-22,123000,123500,121000,122500,30421
2019-04-19,124500,125000,122000,123000,53439
2019-04-18,128000,128500,124000,124500,55346
2019-04-17,128500,129000,127000,128000,30846
2019-04-16,127000,129000,126500,128500,40123
2019-04-15,126500,128500,126000,127000,61140
2019-04-12,126000,127500,125500,127000,39663
2019-04-11,128500,129000,125000,125000,84802
2019-04-10,128000,129000,126500,128000,64476
2019-04-09,128000,129000,127500,128500,33266
2019-04-08,127500,128000,126000,128000,39005
2019-04-05,127500,129000,126000,127500,33513
2019-04-04,128500,128500,126000,128000,34854
2019-04-03,124500,128000,124500,128000,36250
2019-04-02,125500,126500,123500,126000,31754
2019-04-01,124000,126500,124000,126500,22463
2019-03-29,122500,125000,122000,124500,39035
2019-03-28,124000,124500,120500,121500,43518
2019-03-27,124000,125000,123500,124000,34336
2019-03-26,124500,125500,123500,124000,45161
2019-03-25,125500,126500,124000,124500,37185
2019-03-22,127500,129500,126500,127000,32380
2019-03-21,130000,132000,127500,128500,54018
2019-03-20,132000,133000,129500,131000,42697
2019-03-19,130000,134000,129500,133000,68348
2019-03-18,127000,131000,126500,131000,74644
2019-03-15,123000,128000,123000,126500,107246
2019-03-14,123000,124000,122000,123500,95132
2019-03-13,123000,123500,121500,123500,37649
2019-03-12,123000,124000,122000,123500,24117
2019-03-11,121500,122500,120000,122500,39576
2019-03-08,122500,122500,120500,121500,35118
2019-03-07,123500,124000,122000,123500,34768
2019-03-06,124000,124500,122500,123500,35449
2019-03-05,123000,125000,122000,124500,35186
2019-03-04,124500,125500,122500,123500,65517
2019-02-28,126500,127000,124500,125000,69474
2019-02-27,126500,127000,124500,126000,36131
2019-02-26,125000,127000,124500,126500,37404
2019-02-25,125500,126000,124000,125500,45852
2019-02-22,125000,125000,123500,125000,31065
2019-02-21,125500,126000,124000,125000,43961
2019-02-20,125000,127000,124500,126000,68453
2019-02-19,125000,127500,123500,126000,57757
2019-02-18,123500,125500,123000,125000,36414
2019-02-15,126000,126500,122000,124000,66548
2019-02-14,123000,126000,122000,126000,137577
2019-02-13,125000,125000,122500,123000,70354
2019-02-12,125000,127000,122000,125000,79213
2019-02-11,122000,125500,120500,124500,79266
2019-02-08,123500,124000,121000,121000,54684
2019-02-07,120500,124000,120000,124000,80580
2019-02-01,120000,120500,119000,120000,45621
2019-01-31,118500,120500,117000,120500,90121
2019-01-30,121000,121000,116500,117500,97668
2019-01-29,120500,121000,118500,120000,43211
2019-01-28,121000,122000,119000,121000,58566
2019-01-25,119000,121500,118000,120500,56258
2019-01-24,118000,119500,117500,119000,45620
2019-01-23,117000,119000,117000,119000,50943
2019-01-22,118000,118500,117000,118000,49122
2019-01-21,119000,119000,117000,118500,26813
2019-01-18,119000,120000,117000,118000,54368
2019-01-17,117000,119000,116000,118500,45141
2019-01-16,118000,118500,116000,117500,55593
2019-01-15,118500,120000,117500,118000,58461
2019-01-14,119000,120000,118000,118500,31287
2019-01-11,118500,119500,118000,119000,29099
2019-01-10,120000,121500,118000,118000,154961
2019-01-09,119000,121500,118500,120500,44935
