date,open,high,low,close,volume
2019-06-25,123000,123000,120500,121000,111172
2019-06-24,121500,124000,121500,122500,88149
2019-06-21,123000,123000,120500,122000,200548
2019-06-20,120000,121500,119500,121000,146428
2019-06-19,118500,120500,118000,119500,189927
2019-06-18,118500,119500,116000,117000,205664
2019-06-17,123500,123500,118000,118500,202880
2019-06-14,120500,123500,119000,122500,258639
2019-06-13,119000,122000,118000,120500,325993
2019-06-12,119000,120500,118000,119500,258636
2019-06-11,116500,119500,116000,118000,218494
2019-06-10,117000,117500,114500,117000,132620
2019-06-07,118500,118500,114500,116500,166068
2019-06-05,119500,119500,117000,118000,125607
2019-06-04,116000,120000,116000,118500,222063
2019-06-03,117000,118500,115000,115500,191906
2019-05-31,115000,119000,112500,117500,357122
2019-05-30,110500,115500,110500,115500,186414
2019-05-29,114000,114000,109000,111000,218180
2019-05-28,110000,114000,109500,114000,228911
2019-05-27,111500,114000,109500,110500,130659
2019-05-24,110500,112500,110500,111000,164367
2019-05-23,108500,112500,105000,111500,324234
2019-05-22,108000,109500,106500,109000,157194
2019-05-21,106000,108500,106000,107000,154851
2019-05-20,110000,111000,106000,106500,202978
2019-05-17,110000,113000,109500,109500,171751
2019-05-16,111500,112500,109000,109000,182645
2019-05-15,110500,113000,109500,111500,216397
2019-05-14,108500,112000,108000,109000,306668
2019-05-13,115000,115500,109500,110000,366584
2019-05-10,115500,117500,115000,115500,259822
2019-05-09,120000,122000,115500,115500,456761
2019-05-08,119500,121500,119000,120500,273288
2019-05-07,124000,125000,121500,122000,259037
2019-05-03,128000,130000,126000,126500,323206
2019-05-02,123500,129500,122500,129000,383655
2019-04-30,126000,126500,122500,124500,200293
2019-04-29,123000,126500,122000,126500,143693
2019-04-26,121000,123500,121000,123000,106355
2019-04-25,124000,124000,121500,122000,174354
2019-04-24,126500,128000,123500,124000,246088
2019-04-23,123500,127500,123000,127000,644267
2019-04-22,121000,121500,118500,120000,177638
2019-04-19,122000,123000,120500,121000,85500
2019-04-18,122500,125500,120500,121000,240430
2019-04-17,123500,124000,122000,123000,125036
2019-04-16,122500,124000,122000,123500,190364
2019-04-15,121000,123000,120000,122500,223626
2019-04-12,119000,120500,118500,120000,201307
2019-04-11,119500,120500,118000,118500,341189
2019-04-10,121000,121500,117500,119500,322450
2019-04-09,122000,123500,121000,121500,119650
2019-04-08,123000,123500,121000,122000,144247
2019-04-05,121500,124500,120000,123000,293727
2019-04-04,122500,123000,120500,120500,102735
2019-04-03,119500,123000,119500,122000,192529
2019-04-02,121000,121000,118000,119000,137126
2019-04-01,120000,121500,119500,120000,163369
2019-03-29,116000,119500,116000,119000,202790
2019-03-28,115500,117000,114500,116000,194691
2019-03-27,117000,118500,115000,117000,297641
2019-03-26,118000,119500,117000,118500,299376
2019-03-25,123500,125500,116000,116500,743725
2019-03-22,126500,128000,125000,126000,147714
2019-03-21,128000,128000,125500,127000,181983
2019-03-20,129000,129500,126000,128000,141186
2019-03-19,130500,130500,128500,129500,88423
2019-03-18,130500,131000,128000,130000,121757
2019-03-15,125000,130500,125000,129500,374881
2019-03-14,125500,126500,123500,125000,267487
2019-03-13,126000,126500,123000,124000,158719
2019-03-12,127000,128000,125500,126000,176056
2019-03-11,125500,126500,122000,125500,177968
2019-03-08,130000,130000,124000,125500,378129
2019-03-07,135000,135000,129500,130500,241594
2019-03-06,132500,135000,132000,134500,183365
2019-03-05,131500,134500,130000,133500,188134
2019-03-04,132500,135000,131500,132000,278459
2019-02-28,131500,133500,130500,131500,377513
2019-02-27,130500,132500,129500,130500,155430
2019-02-26,133000,133000,129500,130000,236956
2019-02-25,134000,134500,130500,133000,275199
2019-02-22,134000,135500,132500,133500,299344
2019-02-21,129000,133500,127500,132000,472089
2019-02-20,127500,130000,127000,129000,268845
2019-02-19,129000,129500,127000,128000,156040
2019-02-18,127000,128500,125000,128500,256443
2019-02-15,124500,128500,124500,126000,306373
2019-02-14,127000,127500,123000,124500,537322
2019-02-13,131500,131500,126500,127000,518252
2019-02-12,132000,134000,130500,130500,299199
2019-02-11,128500,132500,128500,131500,509864
2019-02-08,128000,131000,127000,128000,507579
2019-02-07,129000,130500,127500,128000,599216
2019-02-01,137000,137000,127000,128000,1709513
2019-01-31,138000,143500,135500,138500,1538515
2019-01-30,145000,145000,141500,144500,260143
2019-01-29,144000,146000,141500,143500,455368
2019-01-28,140500,143500,140500,142500,376549
2019-01-25,136500,140000,136500,139000,164830
2019-01-24,141000,142500,137500,137500,253162
2019-01-23,140500,141500,139000,141000,189100
2019-01-22,142500,143500,140000,142500,180670
2019-01-21,140000,144000,140000,142000,340359
2019-01-18,136500,140000,135500,139500,249883
2019-01-17,136500,140000,135000,135500,206768
2019-01-16,138500,138500,136000,136500,122625
2019-01-15,136500,139000,135500,138500,206859
2019-01-14,134000,136000,133500,135000,137851
2019-01-11,136500,137500,133000,134000,199943
2019-01-10,138000,141500,135000,135000,329292
2019-01-09,135500,139000,135000,135500,199575
2019-01-08,140000,140000,133500,134000,247213
2019-01-07,140500,143000,137500,139000,247943
2019-01-04,132000,139500,130500,138500,369927
2019-01-03,126500,133000,126000,131500,334941
2019-01-02,129500,131500,125000,125500,143838
2018-12-28,131000,132000,128000,128500,138399
2018-12-27,127500,133000,127000,129500,324481
2018-12-26,123500,125500,122500,124500,261748
2018-12-24,126500,127500,124000,127000,182305
2018-12-21,127000,128000,122500,127000,391573
2018-12-20,132000,132000,126500,128000,469647
2018-12-19,138000,138500,130000,133000,392055
2018-12-18,137000,139000,135500,137000,139848
2018-12-17,141000,141500,137000,137500,184817
2018-12-14,141500,145000,138500,140000,332979
2018-12-13,140000,144500,139000,143000,441474
2018-12-12,133000,141000,133000,140000,329188
2018-12-11,136000,136000,132000,133000,177596
2018-12-10,133500,136000,133000,135500,154927
2018-12-07,136500,138000,133500,135500,157738
2018-12-06,139500,140000,134000,135000,278198
2018-12-05,136500,142000,136000,139000,259687
2018-12-04,136000,139500,135000,138500,250827
2018-12-03,134500,138500,133500,134500,258903
2018-11-30,135500,137000,132000,132000,257241
2018-11-29,138500,140000,134000,135500,209857
2018-11-28,134000,138000,133500,136500,234101
2018-11-27,133500,134500,131500,132500,179851
2018-11-26,134000,136000,127500,133000,305308
2018-11-23,135500,137000,132000,134000,139212
2018-11-22,138000,139500,134000,135500,236852
2018-11-21,135000,139500,132500,137000,260789
2018-11-20,133000,138000,133000,138000,259039
2018-11-19,136500,139000,133000,134500,247917
2018-11-16,129000,136000,128000,134500,393648
2018-11-15,125000,129500,124500,128000,189127
2018-11-14,130500,131000,124000,125500,488221
2018-11-13,130500,135000,128000,133500,243567
2018-11-12,127000,134000,127000,133000,272527
2018-11-09,128000,130500,122000,129000,285299
2018-11-08,131000,131000,127000,129000,262254
2018-11-07,128500,133500,124000,126000,337724
2018-11-06,124000,129500,122500,128000,415458
2018-11-05,119500,124500,119500,121500,250875
2018-11-02,117500,121000,117000,120500,323387
2018-11-01,124000,124500,115500,116000,495843
2018-10-31,122500,127000,120500,124500,279070
2018-10-30,116500,125500,116500,123500,330059
2018-10-29,116000,123500,116000,116500,285574
2018-10-26,119000,119500,113000,116000,290998
2018-10-25,115000,118000,113000,118000,380061
2018-10-24,120500,121500,118000,118500,343569
2018-10-23,124000,125500,118000,120000,392126
2018-10-22,126000,126500,122500,126000,160129
2018-10-19,123000,126500,119500,126000,250402
2018-10-18,132500,132500,124500,125500,269037
2018-10-17,133500,135000,127000,132500,301161
2018-10-16,133500,134000,128000,131000,157917
2018-10-15,128000,135000,128000,132000,217754
2018-10-12,126000,130000,125500,128500,228377
2018-10-11,129500,133000,125000,127500,425337
2018-10-10,134000,136500,131500,135500,274582
2018-10-08,140500,142000,132500,133500,325392
2018-10-05,139000,141500,137500,140500,231512
2018-10-04,142500,146500,138500,141000,429041
2018-10-02,136500,143500,135000,141500,600732
2018-10-01,135000,137000,133000,136500,270135
2018-09-28,134500,136000,132000,134500,256765
2018-09-27,129500,135000,129000,134500,338182
2018-09-21,131000,132000,126500,128000,180436
2018-09-20,125000,131000,124500,130000,282915
2018-09-19,128500,129000,125000,125500,224967
2018-09-18,129500,129500,126500,129000,194752
2018-09-17,128500,130500,127500,130500,202262
2018-09-14,129000,129500,127500,129500,187155
2018-09-13,126500,129000,126000,129000,223289
