date,open,high,low,close,volume
2019-06-25,66700,67400,66300,66900,1181830
2019-06-24,65900,67400,65600,66900,2164462
2019-06-21,67100,67300,65900,65900,2403002
2019-06-20,67200,67400,66200,67300,2773637
2019-06-19,65800,67300,65200,67200,6230370
2019-06-18,63800,64200,63300,63400,1549497
2019-06-17,62800,63800,62400,63700,2435039
2019-06-14,63200,64000,62600,63100,3686472
2019-06-13,64900,65100,63300,63500,5947811
2019-06-12,66800,67100,65700,65700,2437640
2019-06-11,66900,67800,66700,67200,2429182
2019-06-10,66100,67000,65800,66800,3091757
2019-06-07,65200,66000,64600,65400,2355869
2019-06-05,66900,67600,64900,65100,4832796
2019-06-04,66500,66700,65100,65100,2892681
2019-06-03,65200,67200,64200,66600,4020572
2019-05-31,65900,66900,64700,65300,3191350
2019-05-30,66300,66900,65800,65900,3023108
2019-05-29,65600,66700,64900,66100,6056903
2019-05-28,67200,68300,65900,65900,12052399
2019-05-27,67900,68200,66400,66900,2214176
2019-05-24,67300,68600,67000,67600,3339145
2019-05-23,68400,69100,67300,68000,3108370
2019-05-22,71300,71300,68500,68900,3128787
2019-05-21,70500,72200,69700,70300,3893536
2019-05-20,71800,72800,70700,70900,1970694
2019-05-17,72500,73300,71400,71600,2412668
2019-05-16,74400,75100,71600,71900,3467027
2019-05-15,74800,75100,73900,74500,2056131
2019-05-14,72200,75100,71600,74600,3712697
2019-05-13,73900,75000,72800,73500,3062929
2019-05-10,76100,76700,73400,74400,5702537
2019-05-09,79600,79700,75200,76000,5939278
2019-05-08,78700,80500,78000,80300,2731620
2019-05-07,79200,80400,78700,79900,2700371
2019-05-03,81100,81300,80300,80400,2481811
2019-05-02,79700,81200,79100,80700,3092434
2019-04-30,79400,80700,78100,79000,2960242
2019-04-29,78700,80100,78200,80000,2987384
2019-04-26,78500,79900,77600,78600,5183181
2019-04-25,78400,81500,78100,80200,5586360
2019-04-24,81500,81500,77500,78500,5318487
2019-04-23,81000,81800,80400,81000,1779318
2019-04-22,81500,81800,79900,80500,1887109
2019-04-19,80500,82400,80100,81800,3040186
2019-04-18,80800,81200,78500,79200,3295697
2019-04-17,81000,82300,80000,80200,2886956
2019-04-16,79900,80800,79100,80400,2206997
2019-04-15,79000,79900,78600,79700,2019931
2019-04-12,77400,78800,77400,78100,2317264
2019-04-11,79200,79500,78000,78400,2614388
2019-04-10,76700,78800,76200,78600,2689591
2019-04-09,77700,78700,77400,77800,2322860
2019-04-08,78900,79200,77600,77900,2663493
2019-04-05,78200,79300,77900,79000,2191720
2019-04-04,80400,81400,77800,78400,5436236
2019-04-03,76800,79900,76500,79900,4674142
2019-04-02,77900,78000,76100,76400,2719440
2019-04-01,75600,77100,75500,76600,3579070
2019-03-29,72900,74900,72700,74200,3214170
2019-03-28,72300,73600,71700,72300,2774932
2019-03-27,71800,74100,71200,73400,2744175
2019-03-26,72900,73300,71500,72700,2987678
2019-03-25,73700,74200,72600,72900,3752230
2019-03-22,78900,78900,75900,76100,5286455
2019-03-21,73500,76000,72600,75900,10030131
2019-03-20,68400,70600,67600,70500,3642962
2019-03-19,67300,68000,66600,68000,2285169
2019-03-18,69200,69300,67300,67800,2158588
2019-03-15,67400,68700,66700,68100,3645592
2019-03-14,67400,67400,66400,67300,3107100
2019-03-13,67700,67800,65900,66800,2851596
2019-03-12,67700,68600,67500,67700,2753535
2019-03-11,67000,67800,66200,66600,2869008
2019-03-08,67900,68200,66200,66700,3571792
2019-03-07,67200,68900,67100,68100,3402570
2019-03-06,68500,69600,67400,68100,4958303
2019-03-05,68300,70000,68300,69700,3465521
2019-03-04,70300,71400,69900,70100,4931703
2019-02-28,72500,72600,69900,70000,7869451
2019-02-27,75300,75700,73700,73700,2864044
2019-02-26,75000,75900,74100,75200,2483512
2019-02-25,77300,77600,74800,75400,2865712
2019-02-22,75600,76700,75300,76700,1882653
2019-02-21,75300,77200,74600,76700,2874589
2019-02-20,73700,76000,73600,75700,3134257
2019-02-19,74500,74800,73000,73700,1462071
2019-02-18,74300,75300,74000,74700,1772434
2019-02-15,76800,76900,73800,73800,4154616
2019-02-14,75800,77400,75100,77400,2313376
2019-02-13,77300,77600,76100,76200,2378193
2019-02-12,74100,76400,73900,75900,3526701
2019-02-11,73000,74100,72200,74100,3374192
2019-02-08,75200,75500,73000,73500,4012485
2019-02-07,77500,78200,76600,76700,4249110
2019-02-01,75400,76400,74700,75900,3349965
2019-01-31,76900,77100,73700,73900,4447535
2019-01-30,73500,76300,73000,75900,5304841
2019-01-29,71400,73800,71000,73400,3368642
2019-01-28,74700,74900,71200,71800,4972189
2019-01-25,71600,74800,71100,74600,7163871
2019-01-24,66900,70500,66900,70500,6914092
2019-01-23,65500,67200,64800,66800,2825017
2019-01-22,67900,68000,65700,66600,4047917
2019-01-21,65900,67400,65000,67000,3977425
2019-01-18,65000,65700,63900,64600,2263599
2019-01-17,65500,66200,64600,64900,2830122
2019-01-16,63800,64900,62700,64800,2478497
2019-01-15,62200,64000,62200,64000,2413868
2019-01-14,64300,65100,62000,62100,3282892
2019-01-11,65400,65900,64200,65100,2890639
2019-01-10,64100,65600,64000,65300,6034432
2019-01-09,59600,63800,59400,63600,4928656
2019-01-08,57900,60500,57600,59200,3062192
2019-01-07,59000,59700,58400,58700,2273750
2019-01-04,57500,58500,56700,58300,3388087
2019-01-03,60200,60300,57500,57700,3337621
2019-01-02,61300,61400,60000,60600,1934295
2018-12-28,61700,62300,60500,60500,1647462
2018-12-27,61600,61900,60600,61600,3047798
2018-12-26,59400,60800,59300,60100,2455060
2018-12-24,59600,60700,59200,60400,2101703
2018-12-21,58200,60500,58200,60000,3946994
2018-12-20,59300,59400,58100,58600,4889709
2018-12-19,60800,61000,59700,60300,3561783
2018-12-18,61000,61900,60800,61100,3098206
2018-12-17,61600,62500,61000,62200,2506287
2018-12-14,65200,65300,61200,61800,5617675
2018-12-13,66300,66400,64800,65500,4062323
2018-12-12,65000,66200,64900,66200,2901875
2018-12-11,66000,66600,64800,64900,2457332
2018-12-10,65900,65900,64700,65500,2206084
2018-12-07,66700,67400,66600,66800,2590733
2018-12-06,67800,68200,65700,66000,3902275
2018-12-05,67200,68800,67200,68200,3008950
2018-12-04,69900,70400,68400,69000,3222060
2018-12-03,71000,71100,69800,70500,2760290
