date,open,high,low,close,volume
2019-06-25,17850,17950,17600,17700,610698
2019-06-24,17700,18100,17700,17850,1489583
2019-06-21,18200,18250,17450,17450,3206330
2019-06-20,17400,18350,17400,18300,4157464
2019-06-19,17100,17250,17050,17100,1584603
2019-06-18,17100,17150,16950,16950,982524
2019-06-17,17050,17250,17050,17050,1034299
2019-06-14,17050,17050,16900,16950,1482972
2019-06-13,17100,17200,16850,17100,1769613
2019-06-12,17400,17500,17050,17100,1328544
2019-06-11,17200,17550,17150,17500,1523915
2019-06-10,16950,17150,16900,17150,1320810
2019-06-07,16800,17000,16450,16650,2557292
2019-06-05,17250,17400,16800,16850,1591058
2019-06-04,16950,17200,16850,17000,1074366
2019-06-03,16950,17050,16600,16900,2302256
2019-05-31,16500,17300,16450,17100,2085161
2019-05-30,16450,16650,16350,16550,1841176
2019-05-29,16800,16850,16400,16450,1524018
2019-05-28,16850,17000,16700,16900,2031774
2019-05-27,16550,17100,16550,16700,1770044
2019-05-24,16250,16500,16150,16350,1336577
2019-05-23,16800,16850,16250,16350,2365962
2019-05-22,17000,17050,16700,16900,1282805
2019-05-21,16750,17050,16700,16900,1990588
2019-05-20,17150,17250,16750,16750,1388537
2019-05-17,17450,17500,17050,17200,1189207
2019-05-16,17800,17850,17050,17200,1906449
2019-05-15,17400,17900,17400,17800,1262556
2019-05-14,17300,17750,17100,17550,1405086
2019-05-13,17700,17850,17400,17450,1186623
2019-05-10,18000,18200,17550,17850,2084097
2019-05-09,18700,18700,17950,17950,2819720
2019-05-08,18400,18800,18250,18750,1457287
2019-05-07,19100,19150,18500,18600,2709965
2019-05-03,19700,19800,19350,19400,1766668
2019-05-02,19750,20000,19550,19650,1324004
2019-04-30,20100,20250,19700,19950,1317288
2019-04-29,19700,20350,19500,20250,1722278
2019-04-26,19650,20000,19550,19700,2038700
2019-04-25,19750,19800,19300,19600,3143609
2019-04-24,21450,21500,19900,19900,3839009
2019-04-23,21400,21650,21100,21250,892309
2019-04-22,21450,21650,21150,21250,763072
2019-04-19,21800,21900,21450,21500,654732
2019-04-18,21850,22150,21600,21750,1268732
2019-04-17,21800,22000,21500,21700,1225217
2019-04-16,21750,21900,21250,21850,1764985
2019-04-15,21950,22050,21650,21950,1190435
2019-04-12,21950,22100,21650,21850,1410538
2019-04-11,21950,22200,21700,22100,2297910
2019-04-10,21800,22050,21700,21950,2164980
2019-04-09,21000,21900,20900,21750,3635185
2019-04-08,20450,20850,20300,20750,1337861
2019-04-05,20250,20500,20000,20400,1405705
