date,open,high,low,close,volume
2019-06-25,142500,142500,140500,140500,188536
2019-06-24,142000,143500,141500,142500,287939
2019-06-21,140000,141000,139500,140500,291573
2019-06-20,139500,141000,139000,140500,259704
2019-06-19,140500,141000,139000,140000,303777
2019-06-18,140500,141500,139500,141000,222606
2019-06-17,140000,141500,139500,140000,228663
2019-06-14,140000,142500,139500,140500,339897
2019-06-13,140500,141500,137500,141000,946951
2019-06-12,143500,143500,139500,141000,535905
2019-06-11,142500,143500,140500,143500,362392
2019-06-10,142000,143000,140000,143000,468996
2019-06-07,141500,142000,139500,140000,492290
2019-06-05,139500,142000,139000,141000,608171
2019-06-04,137000,140500,137000,139000,585901
2019-06-03,134000,138500,132500,138500,651551
2019-05-31,134500,135000,131000,134500,925504
2019-05-30,132500,136500,132500,135500,495640
2019-05-29,135000,135500,131500,134000,637263
2019-05-28,135000,136500,133000,136500,1209912
2019-05-27,130000,135500,130000,135000,716578
2019-05-24,127000,130500,126000,130500,649719
2019-05-23,129000,129500,126500,127500,637184
2019-05-22,127000,129000,126000,127000,381004
2019-05-21,129000,129500,125000,127000,733503
2019-05-20,125500,129500,125500,129000,825485
2019-05-17,127000,128500,125000,125500,298037
2019-05-16,133000,135000,127000,127500,1005933
2019-05-15,127500,130000,125500,128000,494972
2019-05-14,128500,129500,127000,128000,442314
2019-05-13,128000,131000,128000,129000,384073
2019-05-10,131500,134000,128000,130000,544413
2019-05-09,135000,135500,131000,131000,810123
2019-05-08,134500,136000,134000,135500,424168
2019-05-07,134500,137000,134000,136000,545860
2019-05-03,137500,138500,136500,137500,430867
2019-05-02,138000,140500,137000,138500,430420
2019-04-30,139500,140500,138000,138500,623895
2019-04-29,136500,139500,136500,139000,758885
2019-04-26,138000,138500,134500,135500,657701
2019-04-25,138500,139000,136500,138000,598551
2019-04-24,139000,140000,136000,138500,1394398
2019-04-23,134000,137000,133000,136000,480332
2019-04-22,133000,134500,132000,134000,231200
2019-04-19,135000,135500,133000,134000,335516
2019-04-18,133500,137000,132500,134000,1523085
2019-04-17,128500,131000,127500,131000,535629
2019-04-16,126500,130500,125500,128500,753845
2019-04-15,126000,127000,125000,125500,222997
