date,open,high,low,close,volume
2019-06-25,13950,14050,13900,13950,253791
2019-06-24,14000,14050,13950,13950,542024
2019-06-21,13950,14050,13900,13900,643366
2019-06-20,14150,14150,13900,13950,739207
2019-06-19,14100,14150,14050,14050,469120
2019-06-18,13900,14050,13900,14050,578969
2019-06-17,13950,14000,13850,13900,389141
2019-06-14,13900,13950,13800,13950,517265
2019-06-13,13950,14050,13750,13950,1201675
2019-06-12,14000,14100,13900,14000,615776
2019-06-11,13950,14000,13900,13950,444563
2019-06-10,13900,13950,13850,13950,378464
2019-06-07,13800,13900,13800,13850,527814
2019-06-05,14050,14050,13850,13850,457217
2019-06-04,13900,14000,13850,13950,614093
2019-06-03,13800,14000,13700,13900,721226
2019-05-31,13900,13950,13750,13850,710571
2019-05-30,13700,14000,13600,14000,803977
2019-05-29,13850,13850,13600,13650,732218
2019-05-28,13950,13950,13750,13750,1598572
2019-05-27,13950,13950,13850,13900,339276
2019-05-24,13850,14000,13850,13900,523836
2019-05-23,13950,14000,13850,13900,618258
2019-05-22,13950,14000,13800,13950,592683
2019-05-21,13750,14000,13750,14000,598457
2019-05-20,13950,14000,13800,13800,549665
2019-05-17,14050,14050,13950,13950,591250
2019-05-16,13900,14050,13850,14000,618035
2019-05-15,13900,14050,13800,13950,614091
2019-05-14,13900,14000,13750,13900,790973
2019-05-13,14100,14100,13850,13900,467721
2019-05-10,13950,14100,13950,14000,621061
2019-05-09,14250,14300,13900,13900,880681
2019-05-08,14200,14400,14150,14250,502799
2019-05-07,14100,14300,14100,14300,601914
2019-05-03,14350,14450,14200,14200,484698
2019-05-02,14100,14450,14100,14450,706991
2019-04-30,14300,14500,14150,14150,631043
2019-04-29,14150,14400,14100,14400,372229
2019-04-26,14300,14350,14100,14100,679489
2019-04-25,14250,14350,14200,14300,455076
2019-04-24,14500,14500,14200,14200,753118
2019-04-23,14450,14600,14350,14550,444600
2019-04-22,14450,14550,14400,14450,239531
2019-04-19,14450,14550,14400,14450,207000
2019-04-18,14700,14700,14350,14450,549716
2019-04-17,14600,14700,14500,14650,309591
2019-04-16,14500,14700,14500,14650,302704
2019-04-15,14650,14750,14600,14600,429352
2019-04-12,14500,14700,14500,14700,483676
2019-04-11,14600,14650,14400,14450,800178
2019-04-10,14350,14600,14250,14550,590958
2019-04-09,14400,14600,14400,14450,475222
2019-04-08,14550,14700,14450,14500,412279
2019-04-05,14600,14750,14450,14600,368432
2019-04-04,14500,14700,14500,14650,685174
2019-04-03,14400,14600,14350,14550,552110
2019-04-02,14400,14600,14350,14550,638543
2019-04-01,14150,14450,14100,14350,787277
2019-03-29,14050,14150,14000,14050,798691
2019-03-28,14050,14100,13900,13950,482063
2019-03-27,14050,14200,14000,14100,440032
2019-03-26,14150,14150,13950,13950,764279
2019-03-25,14050,14250,13950,14150,699990
2019-03-22,14250,14300,14150,14200,633160
2019-03-21,14400,14550,14250,14350,770624
2019-03-20,14600,14650,14400,14500,665007
2019-03-19,14700,14700,14500,14700,513525
2019-03-18,14600,14700,14500,14650,671078
2019-03-15,14150,14600,14150,14600,2078710
2019-03-14,14250,14300,14050,14200,1040141
2019-03-13,14150,14250,14050,14200,836991
2019-03-12,14050,14200,13950,14150,1132691
2019-03-11,13800,14050,13750,13950,804836
2019-03-08,13900,13950,13750,13800,613105
2019-03-07,14050,14100,13900,13950,802744
2019-03-06,14000,14050,13850,13950,623783
2019-03-05,13850,14000,13850,14000,734205
2019-03-04,13950,14100,13850,13850,1318817
2019-02-28,14100,14100,13900,13950,1084214
2019-02-27,14000,14050,13900,14050,520904
2019-02-26,14100,14150,13950,14000,629914
2019-02-25,13950,14150,13950,14150,685417
2019-02-22,14000,14100,13900,14000,874943
2019-02-21,14000,14100,13950,14100,843823
2019-02-20,14000,14050,13850,14050,1552496
2019-02-19,14200,14250,14000,14050,722188
