date,open,high,low,close,volume
2019-06-25,41100,41900,40950,41050,159749
2019-06-24,40950,41500,40850,41200,220303
2019-06-21,41550,42050,40450,40450,496911
2019-06-20,41700,42150,41500,41850,285358
2019-06-19,41350,41950,41200,41800,326128
2019-06-18,40900,41400,40650,40950,406475
2019-06-17,42300,42300,41300,41300,294759
2019-06-14,41650,42350,41650,42300,526519
2019-06-13,41800,42150,41400,41650,379467
2019-06-12,41550,42100,41450,41800,333055
2019-06-11,41450,41750,41250,41500,253417
2019-06-10,40750,41750,40550,41500,425856
2019-06-07,41000,41300,40150,40550,411334
2019-06-05,41400,41800,40950,41300,426361
2019-06-04,40500,41350,40200,40950,507298
2019-06-03,39750,40700,39650,40500,418917
2019-05-31,40200,40500,39700,40150,269658
2019-05-30,39250,40650,38750,40400,455182
2019-05-29,40200,40300,39050,39700,391483
2019-05-28,39350,40550,39350,40400,693142
2019-05-27,39050,39750,38700,39250,282727
2019-05-24,38950,39800,38700,39050,339972
2019-05-23,39000,39750,38300,39550,372348
2019-05-22,38800,39250,38400,38850,332676
2019-05-21,38500,39000,38400,38600,350900
2019-05-20,39150,40100,38950,39000,203852
2019-05-17,38950,40650,38950,39500,442539
2019-05-16,39550,39700,38700,38900,237177
2019-05-15,38350,39500,38100,39500,316328
2019-05-14,37100,38850,37100,38500,383389
2019-05-13,37750,38400,37400,37500,303654
2019-05-10,38850,39150,37850,38050,392343
2019-05-09,39800,40200,38400,38400,470394
2019-05-08,39600,40300,39600,40300,272162
2019-05-07,39750,40100,39250,40100,391555
2019-05-03,40700,41250,40200,40400,252465
2019-05-02,40600,41300,40250,40650,486163
2019-04-30,40700,41400,40050,40600,672980
2019-04-29,39600,40500,39150,40500,817354
2019-04-26,38800,39550,38400,39550,716398
2019-04-25,38200,38550,38050,38450,245618
2019-04-24,39200,39450,38050,38150,508516
2019-04-23,38900,39150,38600,39050,283319
2019-04-22,39200,39350,38700,38900,290928
2019-04-19,38850,39300,38550,39100,357778
2019-04-18,39900,40250,38350,38700,818880
2019-04-17,40150,40250,39600,40000,422196
2019-04-16,39300,40100,39250,40050,477534
2019-04-15,39800,40100,39150,39300,605590
2019-04-12,40100,40200,39400,39600,650654
2019-04-11,40100,40500,39850,40150,925627
2019-04-10,41350,41350,39800,39850,1778428
2019-04-09,42100,42400,41150,41350,605440
2019-04-08,42950,43100,42000,42200,503999
2019-04-05,43050,43100,42400,42900,369444
2019-04-04,43150,43200,42600,42900,324766
2019-04-03,42450,43150,42250,43100,340610
2019-04-02,43400,43400,42400,42800,222183
2019-04-01,42900,43150,42250,42700,309084
2019-03-29,41200,42600,40900,42600,537515
2019-03-28,41800,42200,40750,40950,377284
2019-03-27,42050,42400,41400,41450,300886
2019-03-26,41000,41650,41000,41600,331057
2019-03-25,41350,41400,40600,40900,454207
2019-03-22,42400,42500,41300,41650,705783
2019-03-21,43850,44150,42300,42600,646074
2019-03-20,43550,44050,43300,44000,353082
2019-03-19,43900,44150,43500,43700,485112
2019-03-18,43250,43650,42850,43100,265280
2019-03-15,41850,43600,41800,43600,929803
2019-03-14,41750,42300,41250,41400,815232
2019-03-13,41550,41700,40900,41700,366559
2019-03-12,42000,42300,41450,41750,271196
2019-03-11,41400,42050,40950,41600,270615
2019-03-08,42350,42350,41150,41350,362484
2019-03-07,42250,42950,41950,42400,453985
2019-03-06,41450,42200,41150,42050,446270
2019-03-05,41500,41950,40750,41400,659911
2019-03-04,42450,42550,41450,41650,881746
2019-02-28,43450,43850,42600,42800,664453
2019-02-27,44600,44650,43000,43350,1033512
2019-02-26,45900,46000,44550,44550,864547
2019-02-25,46600,46700,45850,46300,352030
2019-02-22,46100,46950,45850,46050,384330
2019-02-21,45550,46100,45300,46100,326488
2019-02-20,46300,46550,45450,45550,401479
2019-02-19,46250,46700,45800,46150,222745
2019-02-18,46400,46450,45700,46000,272557
2019-02-15,46600,47050,46100,46350,294424
2019-02-14,46700,47000,45550,47000,374190
2019-02-13,46300,47900,46250,46500,542069
2019-02-12,45950,46600,45950,46100,245782
2019-02-11,46300,46850,45950,46200,204816
2019-02-08,46500,46800,45750,46050,305839
2019-02-07,47500,47600,46400,46850,364717
2019-02-01,46650,47450,46600,46750,308929
2019-01-31,48250,48250,46600,47050,417289
2019-01-30,47300,48150,46600,47600,681678
2019-01-29,46400,46850,45250,46000,453751
2019-01-28,47250,47400,46300,46500,312990
2019-01-25,47000,47500,46800,47400,303946
2019-01-24,46000,47550,45700,47550,581136
2019-01-23,44450,45900,44350,45900,383412
2019-01-22,45100,45650,43800,44250,378398
2019-01-21,45600,45950,45150,45200,203683
2019-01-18,45000,45450,44200,45450,307836
2019-01-17,45200,45600,44250,44700,298681
2019-01-16,44000,46450,44000,45500,676712
2019-01-15,43500,44100,43350,43850,341735
2019-01-14,43700,44100,42700,43450,484320
2019-01-11,45050,45150,43350,43650,584277
2019-01-10,44400,45500,43550,45150,482188
2019-01-09,43450,44400,43450,44350,318185
2019-01-08,43400,44400,43050,43350,263244
2019-01-07,43500,44550,42500,43400,631397
2019-01-04,42150,42400,40800,42300,484998
2019-01-03,42150,42900,41350,42250,397105
2019-01-02,44000,44400,42050,42150,344776
2018-12-28,44000,44600,43600,43750,460584
2018-12-27,43150,44500,42800,44500,707136
2018-12-26,42650,43150,42200,42400,619047
2018-12-24,45200,45200,43550,43850,540511
2018-12-21,46400,46400,44100,45250,864298
2018-12-20,46100,46700,45450,46450,409376
2018-12-19,47650,47900,45450,46150,641572
2018-12-18,47050,48250,46650,47400,427817
2018-12-17,47850,48050,47100,47750,392617
2018-12-14,47450,47950,46650,47600,557451
2018-12-13,44600,47400,43950,47400,925143
2018-12-12,43850,44950,43650,44350,536459
2018-12-11,43450,43850,42150,43650,379391
2018-12-10,42850,43900,42450,43100,460543
2018-12-07,44800,44850,42700,43750,658949
2018-12-06,44900,45150,43000,44250,519017
2018-12-05,44300,45550,43700,44750,566078
2018-12-04,44950,45600,44500,44850,400944
2018-12-03,44200,45050,44150,44950,552523
2018-11-30,43100,44850,43000,43600,1247952
2018-11-29,43050,43700,42650,42950,586241
2018-11-28,41200,42550,40700,42350,559371
2018-11-27,40150,41150,39850,41150,551546
2018-11-26,39750,40050,39300,39800,492577
2018-11-23,39600,40050,38700,39350,648784
2018-11-22,41050,41200,38850,39350,989048
2018-11-21,41550,41650,40650,41050,539054
2018-11-20,42100,42350,41600,42300,318624
2018-11-19,42700,43350,42150,42650,359315
2018-11-16,41950,42500,41300,42400,382800
2018-11-15,40600,41600,40400,41550,443250
2018-11-14,42450,42450,40250,40600,929325
2018-11-13,42000,42700,41100,42500,652883
2018-11-12,41250,42850,40800,42500,498061
2018-11-09,41650,41900,41000,41350,356190
2018-11-08,41100,42400,41050,41400,620777
2018-11-07,41850,42650,39900,40350,1010457
2018-11-06,42100,42450,40900,41500,628064
2018-11-05,42750,42750,41150,41550,649012
2018-11-02,40600,43050,40600,43000,895115
2018-11-01,41950,42850,40200,40200,1024092
2018-10-31,43200,43350,41300,41750,839369
2018-10-30,41800,43250,41200,43150,694831
2018-10-29,42250,43750,41450,42000,883602
2018-10-26,44350,44400,40850,42600,880568
2018-10-25,43000,45000,42200,43950,760538
2018-10-24,48600,48600,44000,44350,1931892
2018-10-23,48750,49800,47450,48150,586303
2018-10-22,49400,49400,48000,48750,394504
2018-10-19,48200,49750,47600,49600,439369
2018-10-18,50500,50900,47900,48500,557559
2018-10-17,51200,51200,50000,50400,323697
2018-10-16,49500,50700,49100,50100,274070
2018-10-15,50700,51900,48800,49200,494469
2018-10-12,49250,51600,48500,50700,782983
2018-10-11,49000,50900,48250,49350,1186200
2018-10-10,53900,53900,50700,51600,795861
2018-10-08,53500,54800,52000,53000,644845
2018-10-05,53900,55500,52600,53500,645634
2018-10-04,55800,56500,53300,54100,753366
2018-10-02,54900,55900,54200,54700,735578
2018-10-01,52600,54700,52100,54500,1001216
2018-09-28,51500,52300,51100,52300,542214
2018-09-27,52200,52300,50800,51400,671659
2018-09-21,51500,52400,50700,51600,1087475
2018-09-20,52600,52900,50600,51300,722087
2018-09-19,51800,52800,51000,51900,529958
2018-09-18,52400,53200,51100,51700,760061
2018-09-17,53100,53500,51800,52800,428553
2018-09-14,52800,53200,51900,52700,372646
2018-09-13,53000,53200,51800,52600,560427
2018-09-12,52300,53500,51000,53000,614793
2018-09-11,52800,53300,51800,52600,717615
2018-09-10,49950,52100,49800,52000,1299871
2018-09-07,48100,49550,47450,49400,791012
2018-09-06,47100,48550,47000,47550,561082
2018-09-05,48900,48950,46950,47050,507205
2018-09-04,48050,48550,47650,48450,295913
2018-09-03,48250,48950,47800,47950,366280
2018-08-31,47400,48050,46850,47900,623104
2018-08-30,48900,48900,48000,48300,413084
2018-08-29,48350,49100,48000,48850,474558
2018-08-28,48700,49650,48000,48700,768227
2018-08-27,47350,48450,46900,47950,585902
2018-08-24,48200,48450,47350,48050,370566
2018-08-23,46400,48400,46250,48100,969472
2018-08-22,44350,46800,44350,46100,972962
2018-08-21,44950,45000,44350,44650,348873
2018-08-20,45050,45600,44800,44900,962068
2018-08-17,45550,45550,44300,44700,396046
2018-08-16,45100,46000,44950,45100,471579
2018-08-14,43900,45300,43450,45250,547718
2018-08-13,45000,45500,43750,43850,535654
2018-08-10,44350,45050,44200,44850,598091
2018-08-09,43300,44350,43200,43700,486964
2018-08-08,44400,44800,43450,43750,526703
2018-08-07,44600,44950,43650,44300,530345
2018-08-06,45700,45950,44200,44550,410763
2018-08-03,44900,45600,44850,45600,416051
2018-08-02,45050,46400,44350,44550,567363
2018-08-01,45300,45450,44500,45300,395877
2018-07-31,43950,45300,43650,45300,810082
2018-07-30,43050,44350,43050,43950,988047
2018-07-27,43100,43950,42750,43150,1282703
2018-07-26,46500,46650,42850,43000,3169657
2018-07-25,47000,47900,45850,47500,792809
2018-07-24,44000,46850,43850,46600,833890
2018-07-23,44500,44850,43800,44000,479079
2018-07-20,43950,44700,43850,44500,430356
2018-07-19,44000,44500,42350,43950,711261
2018-07-18,46500,46600,43800,43800,893032
2018-07-17,46000,47000,45700,46300,482351
2018-07-16,47150,47350,45250,45600,644176
2018-07-13,45450,47250,45200,47000,686671
2018-07-12,45700,46150,44350,44850,803479
2018-07-11,45300,46450,44800,45700,637485
2018-07-10,47300,47800,45800,45850,501656
2018-07-09,47150,47850,46100,46750,636763
2018-07-06,45500,47950,45350,47550,650845
2018-07-05,45950,46050,44300,45200,388277
2018-07-04,45100,46250,44500,45950,422585
2018-07-03,44350,45400,43500,45200,598987
2018-07-02,45850,46000,43100,43700,723279
2018-06-29,46200,46750,44700,46000,628769
2018-06-28,46200,46850,45200,45250,607128
2018-06-27,48500,49150,45750,46150,919448
2018-06-26,48350,49100,47250,48350,920835
2018-06-25,46600,49000,46250,48450,1257786
2018-06-22,44500,46650,44300,46600,1013222
2018-06-21,44350,46450,44300,44500,1059273
2018-06-20,42550,45400,42550,45000,976968
2018-06-19,44300,45200,42150,42650,1340022
2018-06-18,45100,45900,43500,44200,858003
2018-06-15,46150,47300,45200,45700,820427
2018-06-14,44400,46750,43800,45900,1459015
2018-06-12,47950,47950,45100,45850,1425479
2018-06-11,46550,48000,46500,47550,952628
2018-06-08,48400,48500,46300,46500,805997
2018-06-07,48850,49950,47900,48100,896794
2018-06-05,46250,48600,46250,48600,833973
2018-06-04,48200,48800,46050,46400,1042796
2018-06-01,49050,49500,47750,47750,847681
2018-05-31,48900,49650,47550,49050,1188418
2018-05-30,48050,48400,46800,48100,1141306
2018-05-29,50700,51000,47900,47950,1726808
2018-05-28,49000,54700,48700,51600,4391058
2018-05-25,45350,46700,44300,45900,1605168
2018-05-24,48000,48150,46800,47400,690807
2018-05-23,46950,48000,46050,47600,1119119
2018-05-21,46950,47600,45950,47450,1148949
2018-05-18,45800,46750,45250,46700,798433
2018-05-17,45100,47500,44900,45700,1302332
2018-05-16,45100,46450,44250,44450,1533025
2018-05-15,46900,47550,45850,47050,1263805
2018-05-14,44800,47350,44050,46750,2085396
2018-05-11,43000,43900,41900,43600,858233
2018-05-10,41700,42900,41300,42900,1086659
2018-05-09,40800,41750,39700,41100,580022
2018-05-08,41850,42900,40900,40950,943617
2018-05-04,40350,42600,40150,42500,1368509
2018-05-03,40600,41800,39550,40350,1005705
2018-05-02,41000,41950,39550,40450,1611094
2018-04-30,39000,42300,38600,40800,3417632
2018-04-27,38750,38950,37350,37700,866846
2018-04-26,37100,39000,36850,38400,1296224
2018-04-25,38150,38450,36800,37000,1030777
2018-04-24,37500,38800,36500,38150,968041
2018-04-23,38000,38600,36850,37250,1528179
2018-04-20,36950,37550,36000,37150,948771
2018-04-19,35300,37250,35100,36900,1718011
2018-04-18,34050,35300,33800,35300,1201400
2018-04-17,34400,34750,33650,33850,504761
2018-04-16,34700,35150,34150,34250,584552
2018-04-13,34250,34800,33750,34450,509835
2018-04-12,33500,34700,33350,34400,1288768
2018-04-11,33500,33900,33000,33450,1023935
2018-04-10,33800,34300,33450,33750,1890858
2018-04-09,35150,35850,33000,33750,5072323
2018-04-06,28800,29500,28500,29350,378392
2018-04-05,28600,29200,28500,28800,265041
2018-04-04,28900,29150,28500,28600,165618
2018-04-03,28550,29200,28450,29050,196740
2018-04-02,29350,29600,28600,28800,323370
2018-03-30,29950,30250,29600,29600,234291
2018-03-29,29350,29800,29000,29800,224561
2018-03-28,29100,29950,28900,29400,350071
2018-03-27,29000,29650,28900,29500,351248
2018-03-26,27900,28900,27600,28800,286966
2018-03-23,28450,28800,27750,27800,516224
2018-03-22,29500,29750,28750,29000,274505
2018-03-21,29450,29750,29350,29400,157397
2018-03-20,29100,29650,29100,29450,177979
