date,open,high,low,close,volume
2019-06-25,247000,247000,243500,244000,73755
2019-06-24,244500,247000,242500,244500,128736
2019-06-21,241000,244000,241000,243500,194062
2019-06-20,242000,243000,241000,242000,180028
2019-06-19,243000,244500,241500,242000,196629
2019-06-18,235500,239500,235000,239500,323328
2019-06-17,239000,239500,234000,235000,315861
2019-06-14,240500,241500,238000,239000,202565
2019-06-13,242500,243500,239000,240000,330785
2019-06-12,242000,247000,241500,243500,363371
2019-06-11,237000,242000,237000,240500,298054
2019-06-10,236000,237000,234500,237000,227385
2019-06-07,238000,238000,231500,234000,384097
2019-06-05,242000,244000,238000,238500,175077
2019-06-04,241500,244500,239500,240500,145861
2019-06-03,237500,242000,235000,241500,228055
2019-05-31,237000,239500,236000,237500,264663
2019-05-30,233000,239500,233000,239500,244768
2019-05-29,234500,237000,232500,236500,283241
2019-05-28,233000,236000,232000,234500,407360
2019-05-27,230000,233500,228000,233500,151987
2019-05-24,228500,229500,226000,229000,241498
2019-05-23,233000,233500,230500,231000,149136
2019-05-22,234500,235500,232000,233500,153967
2019-05-21,232500,235000,231000,233500,215122
2019-05-20,235500,239500,234000,235000,136934
2019-05-17,237000,239500,234500,234500,153007
2019-05-16,238500,239000,235000,235500,205737
2019-05-15,238000,241000,237500,240000,138277
2019-05-14,238000,241000,235000,239500,234847
2019-05-13,238500,241500,238000,238500,143008
2019-05-10,244000,246500,239500,241000,277692
2019-05-09,247500,248000,243000,245000,532196
2019-05-08,246500,249500,246500,248000,198142
2019-05-07,249000,251000,247500,250000,274507
2019-05-03,253500,254500,251000,252500,318107
2019-05-02,251500,256000,251500,254000,307359
2019-04-30,256500,258000,253500,255000,300814
2019-04-29,254000,257000,252000,257000,222998
2019-04-26,258500,258500,253000,254500,341278
2019-04-25,262500,262500,258500,260500,238751
2019-04-24,263000,266000,257500,258500,290989
2019-04-23,263000,263000,260000,261000,181403
2019-04-22,263500,264000,260000,263500,142931
2019-04-19,271500,271500,263000,263500,263349
2019-04-18,273500,274500,268000,270000,287160
2019-04-17,268000,273000,266000,271500,305404
2019-04-16,266000,269500,266000,268500,282610
2019-04-15,270500,271500,266500,268000,172854
2019-04-12,270000,272000,268000,269000,168097
2019-04-11,274000,275000,269500,269500,341974
2019-04-10,271000,273500,268500,273000,197166
2019-04-09,275000,276000,272500,273000,167007
2019-04-08,276000,279000,272000,276500,216821
2019-04-05,274000,276500,273000,275000,179548
2019-04-04,273000,275500,268500,271500,195900
2019-04-03,265500,273000,265500,273000,217473
2019-04-02,267000,269500,266000,267000,211383
2019-04-01,254500,267000,254500,266500,383947
2019-03-29,254000,254500,251000,253000,166188
2019-03-28,251500,255000,250500,254500,122700
2019-03-27,255500,256000,252500,255000,161132
2019-03-26,253000,257500,253000,254500,192595
2019-03-25,252000,255000,250500,253000,214781
2019-03-22,258000,263500,257000,259000,208301
2019-03-21,256000,261000,255000,258000,271792
2019-03-20,259500,260500,253000,256500,205819
2019-03-19,258500,260000,257500,259500,197534
2019-03-18,261500,261500,257500,258000,133398
2019-03-15,257500,262000,257000,262000,341710
2019-03-14,256500,257000,253500,257000,391926
2019-03-13,253000,256000,252000,255500,215342
2019-03-12,250000,253500,248500,251500,215630
2019-03-11,250000,252000,245500,248000,200216
2019-03-08,251000,255000,249000,249500,228917
2019-03-07,256500,257000,250000,250500,273602
2019-03-06,256500,258500,254000,255000,187414
2019-03-05,261500,263000,253000,255500,376697
2019-03-04,264000,267000,262500,263500,301703
2019-02-28,267500,268000,262500,263000,367819
2019-02-27,272500,273500,265500,266000,322683
2019-02-26,271000,275000,270000,273500,212964
2019-02-25,273500,275000,270500,272500,182529
2019-02-22,274000,274000,270500,273000,131764
2019-02-21,273000,276500,270000,275500,242798
2019-02-20,269500,275000,269500,273500,346305
