date,open,high,low,close,volume
2019-06-25,14550,14600,14450,14550,389288
2019-06-24,14700,14700,14500,14600,595138
2019-06-21,14700,14700,14400,14650,1309600
2019-06-20,14650,14850,14550,14650,1120968
2019-06-19,14400,14750,14350,14500,1174541
2019-06-18,14350,14600,14250,14350,1128525
2019-06-17,14600,14650,14300,14400,1026542
2019-06-14,14550,14800,14400,14700,788899
2019-06-13,14650,14650,14400,14600,1205134
2019-06-12,14600,14800,14500,14600,998814
2019-06-11,14300,14700,14200,14600,1291369
2019-06-10,14150,14350,14100,14350,1038487
2019-06-07,14200,14250,13800,14150,1782142
2019-06-05,14600,14600,14350,14400,881682
2019-06-04,14050,14550,14000,14350,2153589
2019-06-03,13900,14100,13850,14000,1022190
2019-05-31,14050,14200,13850,13950,1520097
2019-05-30,13950,14150,13900,14150,1627268
2019-05-29,13900,14100,13800,14050,1427064
2019-05-28,13900,14200,13800,13800,1680502
2019-05-27,14100,14100,13450,13900,2361156
2019-05-24,13800,14150,13650,14100,1882523
2019-05-23,14650,14650,13700,14000,5651464
2019-05-22,14950,15150,14800,14950,792640
2019-05-21,15300,15350,14450,14800,3125424
2019-05-20,15350,15650,15350,15400,1209583
2019-05-17,15400,15500,15300,15300,1033797
2019-05-16,15450,15550,15250,15450,1355791
2019-05-15,15650,15650,15250,15600,1899945
2019-05-14,15600,15850,15400,15600,1606657
2019-05-13,15700,15850,15550,15700,1521751
2019-05-10,15450,15900,15200,15800,2724329
2019-05-09,15750,15950,15450,15450,3394567
2019-05-08,15100,16100,15100,15750,4597267
2019-05-07,15050,15500,14950,15250,3595852
2019-05-03,14900,15200,14650,15100,2907604
2019-05-02,14250,14900,14200,14850,3995424
2019-04-30,14450,14450,14200,14300,1267059
2019-04-29,14550,14550,14350,14400,1232702
2019-04-26,14450,14600,14400,14500,855115
2019-04-25,14500,14600,14450,14500,867591
2019-04-24,14450,14600,14350,14550,1406167
2019-04-23,14400,14500,14400,14400,748465
2019-04-22,14450,14500,14350,14400,669860
2019-04-19,14450,14500,14350,14400,614850
2019-04-18,14700,14700,14400,14400,1624935
2019-04-17,14750,14800,14600,14650,970951
2019-04-16,14650,14850,14650,14700,1677479
2019-04-15,14550,14650,14500,14650,1041009
2019-04-12,14600,14600,14450,14500,1846618
2019-04-11,14700,14750,14500,14500,2205200
2019-04-10,14500,14750,14450,14650,2477591
2019-04-09,14600,14650,14450,14450,1972196
2019-04-08,14550,14800,14500,14600,1879615
2019-04-05,14750,14750,14500,14650,2252203
2019-04-04,14750,14850,14600,14750,2453241
2019-04-03,15600,15600,14500,14700,9016651
2019-04-02,15550,15750,15550,15650,1138093
2019-04-01,15650,15700,15350,15600,1749669
2019-03-29,15300,15600,15250,15450,2066991
2019-03-28,15500,15750,15400,15650,1750640
2019-03-27,15300,15700,15150,15650,2104271
2019-03-26,15500,15550,15150,15300,1944374
2019-03-25,15100,15700,15050,15500,4146173
2019-03-22,14750,15150,14650,15050,1429059
2019-03-21,14950,15050,14700,14750,1299754
2019-03-20,15150,15300,14950,15000,1574020
2019-03-19,15200,15300,14900,15200,1835171
2019-03-18,15150,15350,14950,15100,1689361
2019-03-15,14550,15100,14550,15050,2524117
2019-03-14,14750,14800,14650,14650,1469517
2019-03-13,14650,14850,14600,14700,1320400
2019-03-12,14750,14900,14650,14700,1128779
2019-03-11,14750,14900,14400,14700,1186570
2019-03-08,14850,14950,14750,14750,1044736
2019-03-07,14850,15000,14700,14950,961782
2019-03-06,15100,15200,14900,14900,1245622
2019-03-05,15100,15200,14900,15200,972568
2019-03-04,15000,15250,14900,15100,1712870
2019-02-28,15100,15150,14850,15000,2147552
2019-02-27,15350,15350,15000,15200,2075704
2019-02-26,15500,15650,15250,15300,1712218
2019-02-25,15200,15550,15150,15400,2965020
2019-02-22,14950,15150,14850,15100,2022150
2019-02-21,15000,15050,14700,14850,2299892
2019-02-20,14850,15050,14650,15000,2056766
2019-02-19,14950,15000,14750,14850,1854201
2019-02-18,15100,15200,14850,14950,1894161
2019-02-15,15000,15050,14600,15000,2379877
2019-02-14,14750,14950,14600,14950,3714029
2019-02-13,14550,14750,14150,14700,4208022
2019-02-12,15050,15050,14500,14700,3306722
2019-02-11,15600,15600,15000,15100,3624164
2019-02-08,14800,15650,14700,15600,5820324
2019-02-07,14700,14750,14450,14700,2543980
2019-02-01,15150,15200,14700,14800,3537588
2019-01-31,14950,15200,14700,15100,3930052
2019-01-30,15800,16000,14900,15000,9518645
2019-01-29,17050,17150,16050,16150,3154755
2019-01-28,16650,16950,16450,16850,1197067
2019-01-25,16750,16800,16550,16700,1476672
2019-01-24,16950,17050,16550,16850,1941182
2019-01-23,16850,17450,16800,17100,2383539
2019-01-22,16550,16800,16200,16750,1317034
2019-01-21,17300,17350,16550,16600,2372145
2019-01-18,17000,17450,16900,17350,1529176
2019-01-17,17050,17100,16650,17000,1221237
2019-01-16,17100,17200,16900,17100,1449784
2019-01-15,16750,17150,16750,17050,1632799
2019-01-14,16850,16900,16550,16800,1937468
2019-01-11,17100,17150,16550,16750,4191041
2019-01-10,17500,17650,17000,17150,4485847
2019-01-09,17900,18100,17500,17600,2251193
2019-01-08,18400,18400,17800,17900,1203134
2019-01-07,18050,18400,17700,18200,1531405
2019-01-04,18300,18700,17950,17950,2396269
2019-01-03,17850,18550,17750,18100,2818349
2019-01-02,17650,18100,17600,17950,1244108
2018-12-28,17000,17800,17000,17650,1480058
2018-12-27,16950,17400,16850,17000,1174823
2018-12-26,17200,17400,17100,17300,1051020
2018-12-24,17350,17600,17200,17300,866669
2018-12-21,17300,17550,17150,17250,1367666
2018-12-20,17650,17650,17200,17300,1201343
