date,open,high,low,close,volume
2019-06-25,95300,96400,94800,94800,383347
2019-06-24,96200,96200,95200,95500,372415
2019-06-21,98500,98600,96000,96000,717348
2019-06-20,96200,98100,95700,98000,861308
2019-06-19,94900,96400,94400,96200,975031
2019-06-18,93900,94300,93200,93300,609598
2019-06-17,94500,95100,92900,93400,620839
2019-06-14,95700,95900,94000,94100,829434
2019-06-13,96400,96600,95100,95800,796043
2019-06-12,96700,97000,95800,96600,523168
2019-06-11,95800,97400,95500,96500,791879
2019-06-10,96200,96200,94600,95500,890986
2019-06-07,96600,96800,95000,95500,904651
2019-06-05,99300,100500,96100,96400,1209975
2019-06-04,97100,98100,96200,97300,652255
2019-06-03,95000,97300,94400,96900,860334
2019-05-31,96100,96200,95000,95200,704629
2019-05-30,97000,98100,95600,95900,738591
2019-05-29,96200,97300,95700,96900,492249
2019-05-28,96700,98100,96300,96900,711647
2019-05-27,96200,98200,95300,96200,582378
2019-05-24,96500,97100,95500,95900,507284
2019-05-23,97100,99300,96800,96800,676169
2019-05-22,99500,99600,97000,97500,686516
2019-05-21,95500,100500,95500,98500,1172414
2019-05-20,97800,98900,95600,95900,935274
2019-05-17,99800,100500,97600,97700,608583
2019-05-16,101500,101500,98100,98300,899092
2019-05-15,99600,102500,99200,101500,727194
2019-05-14,95000,99500,94400,98300,941772
2019-05-13,98900,100500,96600,96800,998793
2019-05-10,100500,102000,98100,99300,1190360
2019-05-09,101500,103000,100000,100000,1057098
2019-05-08,100000,103000,100000,102500,790591
2019-05-07,101500,102500,100500,102000,1227853
2019-05-03,107000,107500,104000,104000,1435092
2019-05-02,108000,109000,106500,107500,862603
2019-04-30,106500,110000,105000,108500,1482707
2019-04-29,105000,107000,103500,105500,1510696
2019-04-26,109500,109500,106500,107000,1391461
2019-04-25,110000,112500,109000,110500,853838
2019-04-24,115000,115500,110000,111000,1081569
2019-04-23,115000,116000,111500,114000,891694
2019-04-22,116000,117500,115000,116000,692731
2019-04-19,115500,117000,114500,115000,649541
2019-04-18,118000,119000,114000,114500,1307548
2019-04-17,113500,118000,113000,117500,2382798
2019-04-16,112500,113500,111000,112000,740076
2019-04-15,115000,116000,112500,112500,749029
2019-04-12,112000,115000,111000,114000,1412998
2019-04-11,111500,114500,111500,112000,1485805
2019-04-10,109000,112000,108500,110500,665819
2019-04-09,108500,111000,108000,110500,923788
2019-04-08,112500,113500,108000,108500,1213172
2019-04-05,111500,113000,110500,112500,1058901
2019-04-04,115500,116000,111500,113500,2835065
2019-04-03,108000,111500,107000,111000,1669637
2019-04-02,109000,109000,106500,107500,1071463
2019-04-01,105500,108000,104500,107500,1431996
2019-03-29,104000,105500,101000,104500,1250776
2019-03-28,103500,104500,102000,102500,987674
2019-03-27,98300,104500,98000,103500,1924182
2019-03-26,99600,100500,97900,98200,1041092
2019-03-25,99900,101000,99500,99700,836296
2019-03-22,105000,106000,102000,102500,1118957
2019-03-21,100000,104500,100000,102500,1634705
2019-03-20,100000,100500,98300,100000,744663
2019-03-19,100500,102000,99800,100000,546762
2019-03-18,101000,101000,99800,100000,555885
2019-03-15,100000,101500,99000,99700,1037581
2019-03-14,101500,101500,100000,100500,636262
2019-03-13,102000,103000,100000,100500,951914
2019-03-12,101500,102500,101000,101500,583369
2019-03-11,100000,101500,99000,100000,691864
2019-03-08,100000,101500,99600,99600,1091017
2019-03-07,101000,103500,100500,101500,1021221
2019-03-06,102500,103500,101000,101500,1029995
2019-03-05,106000,106000,102000,103000,1820139
2019-03-04,108500,109500,106000,107000,1364878
2019-02-28,111500,112000,107000,107000,1674724
2019-02-27,110000,113000,109500,112000,1441909
2019-02-26,109500,111000,108500,109500,578499
2019-02-25,110000,112000,109000,109000,1027957
2019-02-22,108500,109500,107000,109000,784020
2019-02-21,112000,112000,107500,108000,2401603
2019-02-20,112000,112500,110000,112000,1022760
2019-02-19,113000,113500,110000,111500,830651
2019-02-18,112500,113500,111000,112500,919274
2019-02-15,113500,113500,109000,110500,1487543
2019-02-14,114500,115500,112500,114000,1029041
2019-02-13,114500,117000,113500,115500,1879532
2019-02-12,106500,113500,106000,113000,2711585
2019-02-11,106000,108500,105000,107000,1371837
2019-02-08,108000,108500,105000,106000,1459418
2019-02-07,113000,113500,109000,109500,1118347
2019-02-01,109500,114000,109000,110500,1925402
2019-01-31,114500,115500,107500,108000,2223925
2019-01-30,113000,116000,111000,112000,2358963
2019-01-29,106000,114500,103500,113500,3658161
2019-01-28,109500,110000,106000,106000,1720123
2019-01-25,101000,110000,100500,109500,4169300
2019-01-24,97000,99100,95700,99000,1388831
2019-01-23,94600,98400,94600,96400,1475595
2019-01-22,97400,98000,94500,95200,1047310
2019-01-21,95500,98400,94700,97300,1779370
2019-01-18,94200,95400,92400,94600,1197321
2019-01-17,95500,96800,93600,93600,1435354
2019-01-16,97500,98000,94500,96000,1171185
2019-01-15,94200,97300,94200,97100,1186102
2019-01-14,97200,97300,93700,94100,1506639
2019-01-11,98300,100500,97100,98100,1321347
2019-01-10,98000,98500,96100,97200,1152720
2019-01-09,93800,99300,93400,98700,1995921
2019-01-08,94400,95400,92900,93100,1372173
2019-01-07,94500,96500,93800,95500,1487041
2019-01-04,93700,94200,90100,92000,3078738
2019-01-03,99800,99900,94000,94000,2242797
2019-01-02,104500,105500,99800,100000,1052757
2018-12-28,104000,105500,102000,103500,838230
2018-12-27,102500,104000,101000,103500,1338258
2018-12-26,98400,100500,98200,98500,1589646
2018-12-24,103000,103000,100500,101000,868098
2018-12-21,102000,106000,101500,103500,1305460
2018-12-20,101000,104000,99500,103500,1637191
2018-12-19,101000,104500,101000,103500,1217885
2018-12-18,100500,102500,99800,101000,1568909
2018-12-17,101000,104500,101000,103500,1590920
2018-12-14,108500,108500,101000,101500,3174288
2018-12-13,112000,112500,107000,109000,2359249
2018-12-12,109500,112500,109500,112000,1302999
2018-12-11,112000,112500,108000,109000,1331768
2018-12-10,114000,114500,109500,110500,1792137
2018-12-07,116000,117500,114500,116500,772029
2018-12-06,118000,120500,113000,114500,1540336
2018-12-05,116500,119500,116500,118500,1199030
2018-12-04,125000,125500,119000,120500,1461071
2018-12-03,123500,126000,123000,125500,1492039
2018-11-30,122500,123500,120500,120500,1405050
2018-11-29,127000,127500,121000,121500,1954070
2018-11-28,119500,123500,117500,123000,1631587
2018-11-27,118500,120500,116000,119000,1819233
